28.109303871,84.104416909,602.192
28.107937001,84.101014163,570.152
28.107842884,84.100667029,570.865
28.107230429,84.100140834,596.963
28.106960618,84.099924398,613.671
28.106719521,84.099523015,621.809
28.106289251,84.099521034,642.362
28.105616261,84.09938814,675.929
28.105080598,84.099146795,693.151
28.104496581,84.099102542,728.394
28.103821094,84.099242426,774.212
28.103537331,84.09944598,779.961
28.103582539,84.099682027,764.432
28.103697108,84.100060893,737.211
28.103924111,84.100654979,692.91
28.104108558,84.101185998,663.489
28.104428928,84.10172284,645.315
28.104922569,84.102253271,633.039
28.105409321,84.102705606,609.119
28.105985116,84.10298238,584.47
28.106530696,84.10300891,577.904
28.106684295,84.103180947,579.68
28.107022111,84.103251774,581.766
28.107553471,84.103660787,606.097
28.107744379,84.103734764,609.905
28.108168512,84.104245988,616.056
28.108346993,84.10441315,616.371
28.108697555,84.10483895,624.101
28.108776392,84.105014502,627.167
28.109322765,84.105874114,633.273
28.10950992,84.106293085,625.662
28.109534813,84.106555349,616.752
28.109699226,84.106803269,596.352
28.109716379,84.10733656,585.043
28.109690482,84.108146832,582.484
28.10969948,84.108950306,604.968
28.109579364,84.109137363,608.888
28.10885115,84.109164017,589.45
28.108213453,84.109111331,593.114
28.107641452,84.108896975,634.574
28.107322999,84.108665466,658.206
28.107087514,84.108157429,664.801
28.107035398,84.107715625,654.92
28.106989161,84.107359902,644.273
28.107069288,84.106727713,629.857
28.107098237,84.106105729,629.429
28.107103551,84.105664836,627.966
28.107123006,84.104692405,627.862
28.107200207,84.103966581,614.334
28.107282731,84.103413325,592.095
28.107407547,84.10257958,577.527
28.107352525,84.101889747,588.948
28.107346232,84.101273127,588.611
28.107349662,84.1007416,589.036
28.10735509,84.100120875,589.169
28.107358815,84.099412184,588.452
28.107485085,84.098477199,568.846
28.107204058,84.097796886,565.145
28.107066406,84.096852723,571.258
28.106534966,84.09622791,576.111
28.106431403,84.095891321,578.956
28.106061312,84.095318738,592.427
28.105716506,84.094859004,595.049
28.10519985,84.094296681,586.68
28.104865527,84.094238362,576.437
28.104474557,84.094086646,566.33
28.103948686,84.093970975,558.287
28.103399785,84.094043401,559.163
28.103005688,84.094107847,567.904
28.101693594,84.094812297,714.503
28.101467187,84.094947035,717.258
28.100971969,84.095742377,741.215
28.100823583,84.096573132,769.746
28.100761732,84.09693848,775.562
28.100706886,84.09746572,782.353
28.100644475,84.098078344,793.151
28.100591153,84.098684889,805.807
28.100761591,84.099361345,826.26
28.100834998,84.099689839,830.158
28.101251458,84.10051177,792.546
28.101708085,84.101077007,767.061
28.102610025,84.101704817,696.155
28.103248001,84.102231338,620.694
28.103538267,84.102522227,604.284
28.10425541,84.103850746,617.446
28.104677051,84.10469469,625.08
28.10494006,84.105894637,627.432
28.105399106,84.106823467,627.064
28.105643528,84.10742496,629.787
28.105650382,84.107873737,640.455
28.105640013,84.108411546,664.944
28.10557789,84.109216858,690.031
28.105720461,84.11024452,680.761
28.106592779,84.111030703,591.893
28.106768962,84.111544768,581.207
28.107107308,84.112147239,585.331
28.107277181,84.112674332,588.221
28.107277696,84.113116199,591.497
28.10718179,84.113560151,593.641
28.106905537,84.113741794,587.431
28.106633515,84.113746486,583.975
28.10625708,84.113753881,584.028
28.105870019,84.113674483,583.06
28.105394987,84.11334089,601.003
28.104750992,84.112940314,643.651
28.104164435,84.112627161,664.143
28.103804228,84.112308962,719.189
28.103630829,84.111979802,731.606
28.103275719,84.110616792,704.648
28.103346193,84.109641389,653.659
28.103386678,84.108504601,629.196
28.103442992,84.107804567,631.0
28.103453712,84.107371804,628.105
28.1034583,84.106854222,627.146
28.103462886,84.106336529,628.0
28.103473263,84.105731048,626.128
28.103473255,84.10512823,625.538
28.103572572,84.104343913,627.411
28.103617878,84.103553776,621.428
28.103619285,84.102776848,600.952
28.103554019,84.102195962,620.873
28.103354639,84.101666097,644.956
28.103185217,84.101215847,680.574
28.102897962,84.10056129,713.801
28.102558356,84.09934996,781.246
28.102456617,84.098806108,811.224
28.102369806,84.098342055,823.874
28.102794256,84.097302504,747.757
28.102981461,84.096873466,715.422
28.103251606,84.096229492,670.139
28.103592162,84.095543248,610.473
28.103895117,84.094955185,562.137
28.103488699,84.094676305,567.534
28.102918198,84.09432842,573.591
28.101273186,84.094690007,705.512
28.100844239,84.09474223,704.91
28.099969922,84.094858749,701.044
28.09938964,84.095046033,719.27
28.098778089,84.095583967,738.709
28.09852584,84.096111005,729.931
28.098535578,84.0968497,730.535
28.098544595,84.097423736,724.425
28.098537904,84.098254134,723.606
28.098483068,84.09902488,730.789
28.098438818,84.099623601,746.733
28.098359913,84.100072091,754.937
28.098155709,84.101229657,797.657
28.098088528,84.101993813,816.958
