_MULTIPLE _POINT
0.0	629.3182373046875
2.5464122429481177	630.4942016601562
5.0928244858962355	631.1060791015625
7.639236728844353	631.3948974609375
10.185648971792471	631.4425048828125
12.73206121474059	632.0249633789062
15.278473457688706	632.3823852539062
17.824885700636823	632.5794067382812
20.371297943584942	632.57470703125
22.91771018653306	632.6932983398438
25.46412242948118	632.7061767578125
28.010534672429294	632.66064453125
30.556946915377413	632.6300659179688
33.10335915832553	632.6676025390625
35.64977140127365	632.6712646484375
38.19618364422177	632.6182861328125
40.742595887169884	632.4685668945312
43.289008130118	632.3834838867188
45.83542037306612	632.3834838867188
48.381832616014236	632.3123168945312
50.92824485896236	632.210205078125
53.47465710191047	632.080810546875
56.02106934485859	631.9981689453125
58.56748158780671	631.870849609375
61.113893830754826	631.8561401367188
63.66030607370294	631.7200927734375
66.20671831665106	631.4830932617188
68.75313055959919	631.4830932617188
71.2995428025473	631.3318481445312
73.84595504549542	631.1922607421875
76.39236728844354	631.0372924804688
78.93877953139165	630.9552001953125
81.48519177433977	630.7550048828125
84.03160401728789	630.539306640625
86.578016260236	630.3486938476562
89.12442850318412	629.7937622070312
91.67084074613224	629.4918212890625
94.21725298908035	629.4736328125
96.76366523202847	629.1380004882812
99.3100774749766	628.790283203125
101.85648971792472	628.4296875
104.40290196087282	628.107666015625
106.94931420382095	627.833740234375
109.49572644676907	627.6049194335938
112.04213868971718	627.219482421875
114.5885509326653	627.219482421875
117.13496317561342	626.9381103515625
119.68137541856153	627.026611328125
122.22778766150965	626.6716918945312
124.77419990445777	626.3943481445312
127.32061214740588	626.2976684570312
129.867024390354	626.3369750976562
132.41343663330213	626.495849609375
134.95984887625025	626.5772705078125
137.50626111919837	627.0697021484375
140.05267336214646	627.3184204101562
142.5990856050946	627.6884155273438
145.1454978480427	628.1826171875
147.69191009099083	628.7361450195312
150.23832233393895	628.9190673828125
152.78473457688708	629.517822265625
155.33114681983517	630.1321411132812
157.8775590627833	630.5866088867188
