id,X,Y,Z,length,bridge,tunnel,grade,hz. angle
906,565457.017021552,5604576.23645696,2972556.791761115,26.031005590734775,0,0,-4.609887220135303,17.059016889004113
907,565443.6968860325,5604571.828955596,2972564.310798342,15.91816570301314,0,0,-9.423196290236293,4.308559234115415
908,565418.6000271172,5604565.187020165,2972571.199567906,26.859314581682547,0,0,-17.870895347692542,3.4852717520689502
909,565402.7646924057,5604566.504927072,2972570.023445995,15.93354846822058,0,0,-5.020852709587003,19.581115667839086
910,565391.9726278494,5604569.917209738,2972566.5489543797,11.839950268712087,0,0,3.3783925685656184,12.788625231854173
911,565374.55208039,5604577.1687935805,2972554.843433298,22.205408480857958,0,0,-3.152385152488757,5.054165063257447
912,565363.9372564862,5604586.746415757,2972537.745281746,22.28793663746437,0,0,-2.692039239699786,19.459231216005215
913,565357.9714378907,5604597.742850458,2972515.6506487033,25.390655307761023,0,0,-5.119993888470644,19.459612241948335
914,565347.9739392154,5604610.404263466,2972491.8509870744,28.75213475128765,0,0,-3.4780026201540237,9.813903647749893
915,565338.5321271184,5604615.840008074,2972485.6305512837,12.545475541113293,0,0,7.971001152749125,21.77578781230483
916,565321.748707031,5604620.69106591,2972482.935768268,17.677041818670524,0,0,8.485582686214483,13.808119841108734
917,565283.4032892566,5604617.697486161,2972488.9151087063,38.92409403035074,0,0,-8.221129045430873,20.585297079520597
918,565260.8724834594,5604614.452468656,2972494.7268966404,23.493493300716164,0,0,-8.93864515217074,3.731754897667641
919,565149.1052591576,5604595.158206602,2972539.504640093,121.93944105608692,0,0,-4.674451474136439,1.5986680689008412
920,565056.634006328,5604559.855803208,2972606.8342616446,119.70994204115922,0,0,-6.181608539627958,11.100788512709949
921,565027.432983537,5604550.818853955,2972620.6412369288,33.54100103378761,0,0,-11.925702503543619,3.6992461874912577
922,564986.4171024341,5604546.6137316115,2972637.8525557765,44.67902251667466,0,0,1.7905494680448448,11.342168544998371
923,564948.3002525781,5604544.406131522,2972654.832242603,41.78609225358114,0,0,6.461480014965149,2.5390773253192194
924,564897.3482790419,5604530.340449611,2972680.7989862426,58.891585053403425,0,0,-7.810963138160912,12.117897632485391
925,564880.4599238825,5604527.678414782,2972687.4334274246,18.338996134478194,0,0,-3.8170028221117023,6.4750010143925225
926,564865.2601657475,5604526.378038439,2972691.6421784125,15.825208083101213,0,0,-3.1595161174147206,4.0676864268019575
927,564788.6600529682,5604519.789982671,2972703.4163964214,77.77925151558252,0,0,-8.999829470713793,0.025787407328458783
928,564747.5641520128,5604505.173638021,2972722.6199995168,47.658042113734766,0,0,-15.527284948760826,14.662982636010335
929,564726.1762167016,5604496.686763841,2972733.723519644,25.549148115584867,0,0,-16.047501785388235,2.0648486157923784
930,564710.7231749394,5604491.497784732,2972741.8201342383,18.201021174373633,0,0,-11.53781416922225,3.0819616700310037
931,564688.0851939889,5604489.039779679,2972749.999577654,24.19552158867593,0,0,-1.239898875089423,12.364712194678342
932,564672.6513315233,5604489.72851057,2972753.943379298,15.944655287936714,0,0,6.898863475789611,8.751941105522986
933,564656.6040954986,5604491.782746111,2972756.9461045233,16.454483476316085,0,0,10.93926772354087,4.739751775560526
934,564640.7403928027,5604495.462564057,2972756.4663655413,16.291969580916703,0,0,9.820789267088347,5.7647666858649025
935,564627.658023043,5604496.443730963,2972755.1847262047,13.181566159598104,0,0,-6.82771674551469,8.770521906039885
936,564610.2258274106,5604499.462761571,2972751.5634101024,18.058513800588905,0,0,-3.3225325551455747,5.5363208588570005
937,564587.605406794,5604506.692447635,2972742.141611095,25.548426292029344,0,0,-0.3914135409239047,7.898911496505689
938,564571.0547209734,5604514.146632697,2972732.860785234,20.386853723425446,0,0,3.4335852382933223,6.521761061232975
939,564554.4771087259,5604522.412872251,2972721.65019183,21.652375127228257,0,0,2.3092154881948304,2.2565216879134518
940,564539.180692735,5604530.64641826,2972709.4120727517,21.249545421719603,0,0,0.47059830229502536,1.7894640304961988
941,564455.154525474,5604555.87779204,2972659.348005691,101.01202808592494,0,0,-8.810831906502592,11.578126367145709
942,564436.6082167096,5604563.632208669,2972647.549070181,23.309041705094494,0,0,-1.716072265264136,5.976384712841754
943,564427.1826909012,5604571.687253857,2972635.1782031166,17.51464078055631,0,0,2.283803618993048,17.82682430140581
944,564410.0941783073,5604602.356582843,2972582.1725784154,63.5784653249689,0,0,0.6291438428963522,20.356903826331845
945,564403.2841848629,5604615.4855789,2972562.628316232,24.50968650313723,0,0,6.936033228260138,1.7102163420652887
946,564395.0988652211,5604625.554748775,2972549.670100249,18.33856594934934,0,0,10.905978174759955,11.692262553305778
947,564382.5422106594,5604632.347592374,2972543.625964365,15.503027979261727,0,0,12.900705608448773,22.479719502224153
948,564368.5421276432,5604636.679719351,2972543.490267398,14.65564950007962,0,0,17.058268212448844,11.218366348690182
949,564359.7716283783,5604636.5225599175,2972545.8497396996,9.083692310221853,0,0,2.2017478484484685,18.220518536893167
950,564351.4642519392,5604633.6049092235,2972550.925573863,10.163133440444698,0,0,-8.855536584990436,18.325310603180434
951,564336.8257471905,5604606.180475699,2972579.666871553,42.3373070508656,0,0,-27.87139953380374,42.55588053636018
952,564330.4323698753,5604596.658289664,2972593.0661678123,17.637699413987836,0,0,-14.741151546885161,5.785934617344127
953,564321.1608913211,5604587.305125041,2972606.6900405036,18.948665128771907,0,0,-13.721283173937625,10.870542622105848
954,564314.3962208087,5604583.319612672,2972613.0391607974,10.097346408427802,1,0,-10.893951296767456,14.746156159367022
955,564297.1082956541,5604580.119213542,2972620.534881627,19.112842318740455,0,0,-4.185667346900038,20.017083363111084
956,564286.9610680694,5604580.026619089,2972620.9114906974,10.154636171648125,0,0,-7.878174919093819,9.965238053308429
957,564256.5202300882,5604584.860516517,2972615.287999842,31.331052180803084,0,0,-3.5108939005691906,9.545843164988526
958,564211.2064318816,5604592.71677244,2972603.2224048087,47.546184373959974,0,0,-5.889010941398509,0.8128243389703287
959,564164.6121294148,5604603.46021353,2972589.4172557355,49.76979696321619,0,0,-2.4111008547752033,3.1481511100006316
960,564154.1448719265,5604610.593469955,2972580.015313132,15.774769452153112,0,0,5.70531317576331,21.28975544709958
961,564147.4166793764,5604617.570794281,2972570.2032026094,13.792358124954973,0,0,6.525352603567001,11.767619338491782
962,564137.0154350162,5604632.91916448,2972540.2044735863,35.26587720463127,0,0,-4.536963565987531,9.834013784714912
963,564129.6308070653,5604643.486618869,2972520.6553460564,23.41734847120704,0,0,-2.5622029784360807,0.8215728469559281
964,564120.0698071499,5604656.876102152,2972508.1377906953,20.67317523250493,0,0,24.185931497056046,0.5832316333084218
965,564113.8540622598,5604663.153613268,2972505.256416711,9.292198146279851,0,0,38.74217858173084,9.187321526293537
966,564105.0615700645,5604667.98067999,2972502.5873636375,10.379418887673543,0,0,21.195791631578516,16.51653751184503
967,564092.2429543501,5604669.424985883,2972501.4524282916,12.949556231261186,0,0,-3.0889089390904974,22.33818016699379
968,564061.5652022224,5604665.232952338,2972500.576632056,30.975226228302393,0,0,-21.95302771925126,14.209672641416583
969,564025.7813437206,5604666.267846214,2972498.141650255,35.88153663075474,0,0,-9.475625403082022,9.437695994680732
970,564002.6780237176,5604670.966857677,2972488.423787298,25.500607136748165,0,0,-9.803688149829673,9.84006541804408
971,563944.1944869829,5604701.040031815,2972440.877992876,81.14999962388839,0,0,-1.4787430752455575,15.716318432312546
972,563926.6172888455,5604705.864488271,2972432.435986165,20.087328139053312,0,0,-6.471741741862249,11.864809891195538
973,563918.778390122,5604706.618364926,2972431.652617835,7.913932596938619,0,0,-5.054377139309574,9.854833334673042
974,563910.7909812825,5604707.663944333,2972430.990462035,8.08272148278308,0,0,-1.2372070497910244,1.9644977239989727
975,563894.7432728976,5604706.6735827,2972434.140573274,16.383923870336183,0,0,-4.8828351885133365,10.989259380624171
976,563808.9681627534,5604689.508013306,2972470.892683585,94.88279035312188,0,0,-5.585839097137839,7.7852574200260785
977,563790.0141582161,5604685.75329975,2972478.032705764,20.599322284924288,0,0,-7.767245824252142,0.11170479148608455
978,563651.9594888844,5604663.081102238,2972537.988290539,152.20969880412804,0,0,-2.4965557581780695,1.8787811063824729
979,563638.0269817505,5604662.1926775705,2972540.339475397,14.157405258849995,0,0,-6.3570971060352415,5.677619884348765
980,563623.898037969,5604663.379255135,2972539.9272005777,14.184674448948549,0,0,-2.81994487388202,8.449152645942226
981,563608.291634688,5604666.872263004,2972535.288329212,16.651728285441116,0,0,-3.0026913208592187,7.815403789385557
982,563595.3283767056,5604671.888438776,2972527.7452456467,15.814745858458288,0,0,-1.8969637747264887,8.53815600300913
983,563554.716156784,5604690.935540474,2972500.755164473,52.35082589439399,0,0,0.7640758157414502,3.9724317879186035
984,563530.9691007158,5604700.4362695515,2972487.309779653,28.89575916749189,0,0,-0.3460715443408984,3.3211681450319386
985,563473.8561338418,5604721.063777599,2972448.3777969605,72.13240845653806,0,0,-7.347598830272554,1.947160165190089
986,563462.3875104339,5604723.552370035,2972440.167692602,14.322298305878721,0,0,-18.851722973063257,7.615322928105431
987,563450.3176811903,5604724.090514354,2972433.57829705,13.761922504419932,0,0,-26.885778486339067,9.689998314169095
988,563435.1102986623,5604723.101632721,2972428.0841788608,16.19962051770339,0,0,-29.630323715018136,6.273395044028126
989,563427.7016141082,5604719.8781532915,2972430.802070472,8.524456655055896,1,0,-25.80809650425236,19.79310160391014
990,563083.7917513347,5604710.967395252,2972528.0083918283,357.4947051822769,0,0,2.1538780542425005,22.029392439399423
991,563071.376648949,5604715.738660205,2972529.933874332,13.43901854212369,0,0,29.764078287876988,22.50654568166211
992,563058.3669753604,5604720.197874463,2972534.4593345993,14.478121055988836,0,0,33.844170670013185,2.102598289010237
993,563050.0301754165,5604723.469499662,2972535.231854536,8.98902396241687,0,0,27.811695802041534,2.5068831193052903
994,563042.4256576591,5604727.342311766,2972533.476784411,8.712498784133736,0,0,21.80775053260391,5.562114270991213
995,563036.1278734028,5604730.64960283,2972531.89346297,7.287466467081907,0,0,21.955504114184254,0.7175443732938915
996,563027.8662754595,5604735.456940716,2972522.7974308287,13.194783015953,0,0,-6.063002317148987,2.4884010988714156
997,563011.8465442999,5604745.559241045,2972499.999181494,29.638630722235494,0,0,-11.134117601202908,2.0415109745846225
998,563002.9337448605,5604753.720652474,2972488.1772127734,16.9057852462409,0,0,4.7321079047649635,10.244008907405696
999,562981.8810209816,5604765.164786603,2972467.639419727,31.55925113023934,0,0,-4.752964491488631,13.951962543810888
1000,562968.3741445349,5604770.282623061,2972457.0371238138,17.917495360268852,0,0,-9.487933250813914,7.776238682600138
1001,562945.6856548691,5604782.067388588,2972441.6839508377,29.822276611096243,0,0,3.688517863155812,6.696090109951298
1002,562923.4641957853,5604796.141864801,2972426.2241106895,30.51050281286753,0,0,10.160435634291051,4.900984404292725
1003,562904.0614461761,5604807.488972156,2972409.7983615273,27.839338592613085,0,0,1.7960196803406474,2.029142193560417
1004,562890.8485860461,5604816.22448473,2972394.954248233,21.70798360555534,0,0,-2.3033000627107705,3.150240796100241
1005,562881.7721755889,5604824.333607964,2972380.9266107795,18.571852868171657,0,0,-1.6153477099427862,8.308336335387574
1006,562874.2975315901,5604834.618056413,2972364.6727409717,20.63561161025033,0,0,3.392194102220249,12.212177470848689
1007,562868.3205504955,5604850.665625584,2972342.9294890724,27.67702625778883,0,0,11.923246266644451,15.5812675487444
1008,562867.1077511371,5604860.23510415,2972323.018552287,22.124448150804493,0,0,-4.971875422619408,13.205105202556489
1009,562864.7217045275,5604893.149597961,2972261.3744525663,69.9217573553516,0,0,-0.5720680016194737,3.0766932431800433
1010,562861.1431334979,5604906.121352261,2972237.907038139,27.0516565132761,0,0,0.0,11.27655318595092
1011,562855.951292127,5604913.851920762,2972225.553352087,15.470309151803402,0,0,3.231997467495432,18.46246441845008
1012,562847.7301385488,5604920.345102218,2972217.764517631,13.054298669690716,0,0,9.95840552521045,17.812563723535746
1013,562835.1709629527,5604925.557028455,2972211.0495767053,15.165338716473721,0,0,1.9781951831654707,15.764232276601316
1014,562829.093944478,5604927.32672404,2972209.104239649,6.621654798432328,0,0,1.510196514981386,6.30178857315231
1015,562823.9032071955,5604928.377592929,2972208.330813199,5.35222079427368,0,0,1.8683833093536706,4.791261126305399
1016,562815.2946516714,5604930.127621404,2972207.319167522,8.842694999269195,0,0,3.392630866775399,0.04615168635915205
1017,562812.123528964,5604930.823473159,2972206.8289527223,3.2833731802262487,0,0,3.045648316866985,0.8854362073371722
1018,562796.5162480619,5604933.6269525355,2972205.5888533415,15.905488368614964,0,0,3.1435689895986485,2.1932385738551394
1019,562741.1585705794,5604940.083619613,2972203.4930154565,55.772336713224504,0,0,-0.35860071818107175,3.5305774435505066
1020,562668.5172850883,5604948.985000401,2972204.1049515726,73.18719425917182,0,0,2.3228107283084496,0.3334714987590072
1021,562659.7938179156,5604950.279669759,2972203.7495408203,8.826174996161033,0,0,2.265987249142229,1.455643768891162
1022,562595.9738776144,5604956.794648482,2972201.850766374,64.17970919396072,0,0,-1.2464998829806024,2.612998691247922
1023,562552.9176167361,5604959.6044461,2972199.9983844925,43.187589445343335,0,0,-5.094056019922644,2.0950200520926776
1024,562509.1626221195,5604962.737479179,2972199.3709274163,43.87150729752572,0,0,-3.1911372237692297,0.36186108873278544
1025,562497.585144722,5604963.752881834,2972199.4314415776,11.622077585598984,0,0,-0.8604313580209927,0.9166832510930527
1026,562484.1621987368,5604964.101809193,2972201.7128317165,13.619910799633498,0,0,1.468438398329088,3.5232413898926094
1027,562472.7024170024,5604963.926889295,2972205.2385045583,11.991145206288778,0,0,4.169743518223548,2.3635432113408554
1028,562469.2675178763,5604963.766801286,2972206.6018971154,3.699053857603282,0,0,5.4067879976631135,1.7939306895920286
1029,562461.229721556,5604962.638580047,2972209.3537951,8.57041395558597,0,0,-4.6672191340217335,5.321677547309783
1030,562451.2492335123,5604960.465714386,2972214.8363119722,11.592647584716861,0,0,-1.7252314325819595,4.292191018695991
1031,562442.5989880447,5604958.157470957,2972221.170553024,10.96710281142587,0,0,1.8236356806249907,2.6584793857970124
1032,562426.2654086867,5604951.655554949,2972236.5304006757,23.34492763545576,0,0,0.4283585777672103,6.765279749915001
1033,562266.4594305716,5604872.944354226,2972394.36617857,238.0032280118921,0,0,-3.6554126062379875,4.516153545132837
1034,562196.074149495,5604842.461160126,2972465.9139199643,104.89228862702393,0,0,0.7626871436132469,2.8052194266538373
1035,562187.1375973786,5604835.7189129945,2972478.4292694307,16.791480946558487,0,0,-4.76432068467419,13.616018608890293
1036,562179.9590152933,5604827.490915085,2972494.440902529,19.38051559736666,0,0,-1.5479464335856845,11.863675617161244
1037,562179.0783520542,5604821.1735808905,2972507.2067022785,14.270596424666442,0,0,2.8029662397892863,33.16719954731976
1038,562180.0073101529,5604815.560353485,2972518.9608941935,13.058802113188069,0,0,5.360369151264337,17.33309301507818
1039,562181.4938768118,5604809.989943765,2972530.955393063,13.308168469268487,0,0,6.762763802384481,5.545247783742572
1040,562185.2906379484,5604805.1889156345,2972541.723447934,12.386132243020253,0,0,9.68825438365721,23.39553010554097
1041,562194.5776933269,5604789.814598471,2972578.9831798617,41.36310734443219,0,0,11.84630535418311,7.203122220281936
1042,562194.6641122838,5604782.204754892,2972591.004172725,14.227489481918939,0,0,-7.028646911114248,30.483984038784808
1043,562191.4798288195,5604772.130080734,2972601.435898491,14.84788277895101,0,0,-28.286861248353112,18.190720231391687
1044,562177.8430821152,5604744.730009322,2972635.236203386,45.59808532230831,0,0,-20.395593223406905,8.918993942588873
1045,562163.6327866531,5604726.386752454,2972669.680516584,41.53093162128792,0,0,-2.6486282803156,11.305424114551181
1046,562153.026535194,5604714.324016827,2972693.252182771,28.524123258146645,0,0,-1.4023218045301074,3.5592912019109604
1047,562147.6819890151,5604708.322811971,2972703.9293930386,13.363437158104558,0,0,-5.2381733211164,0.3637894693266027
1048,562140.3686812399,5604703.2811745675,2972712.764741037,12.528605372510349,0,0,-7.18356092510275,13.730869793228093
1049,562136.2099435547,5604702.009838189,2972717.3899596627,6.348546499518643,0,0,11.026145906831804,17.58302428323387
1050,562128.8862074128,5604699.819410266,2972725.587637808,11.208791751901002,0,0,11.59803865371602,0.3473269070860792
1051,562109.4983664183,5604696.24879133,2972744.1163460827,27.05458793515636,0,0,14.41529994597361,6.216078837060343
1052,562078.8748952005,5604688.918106519,2972771.523692022,41.74564097804755,0,0,9.102746804147259,3.027091636539323
1053,562036.3031557954,5604674.365034786,2972807.8101209304,57.800084911244134,0,0,1.0380607587710393,5.41069235749056
1054,562005.1153020733,5604664.85179067,2972835.7770932703,42.957369277688656,0,0,4.8885675154477575,1.909599496828652
1055,561998.3195086443,5604663.096944776,2972840.5211364473,8.47161366603416,0,0,1.180412657401503,2.4843689014127115
1056,561992.2388635364,5604660.197163584,2972845.9894777234,8.676735112057012,0,0,-5.762536179135057,11.01694041077938
1057,561984.549685574,5604656.922711395,2972852.666808516,10.697300658870446,0,0,-3.739261078619352,2.42904268930902
1058,561963.1431061433,5604644.054617796,2972869.5719425688,30.159791662644455,0,0,-17.24149841008565,7.944424051569388
1059,561943.4519607181,5604631.739494672,2972889.368502263,30.517326905278743,0,0,-10.485846319149491,1.0111947660128928
1060,561918.305942756,5604615.471792936,2972922.19876242,44.43856794608182,0,0,-2.2502975370703204,0.87757304080393
1061,561874.300323121,5604597.938060062,2972981.67719495,76.03690080613308,0,0,11.5733280903135,11.175555701316236
1062,561827.3683114668,5604585.704660747,2973036.5045033256,73.20043388122915,0,0,15.027233332862444,7.114718533739379
1063,561800.3737087459,5604573.264884819,2973062.3444694905,39.38477437533375,0,0,-2.7929574751834574,10.131664029334848
1064,561778.8180168264,5604558.9994742535,2973083.569589897,33.4463081522304,0,0,-13.155413087667073,8.754909524050449
1065,561776.3250480378,5604555.320629645,2973089.3931295103,7.325462760870747,0,0,-9.555710305963515,22.38015213015663
1066,561743.820904638,5604517.481231976,2973165.834055066,91.27734907366606,0,0,0.0,6.539138992193741
1067,561706.3612141082,5604476.031927956,2973247.578135266,99.01195819727323,0,0,-1.11097691635217,1.4429419544191815
1068,561675.5356330443,5604439.356575332,2973323.231305169,89.54719456483869,0,0,0.8933836552754906,2.058605200473912
1069,561666.2633921083,5604430.927570025,2973341.4840388475,22.140118996265954,0,0,1.8066750231443622,7.680338509054719
1070,561663.8350668497,5604428.681210039,2973346.538448192,6.0406912330228835,0,0,3.3108793726559105,0.4981902682748573
1071,561660.1316155194,5604427.512963133,2973349.8254160937,5.087682240028376,0,0,3.9310631160579943,25.26306450531073
1072,561655.3624343161,5604425.963224783,2973354.020514875,6.538014384439815,0,0,3.0590327313448045,0.49370941102952154
1073,561648.9399734861,5604425.464444899,2973357.417079556,7.282405928964834,0,0,8.239035366231688,13.560713667443057
1074,561641.8192644673,5604425.786444444,2973359.417269966,7.403306174589877,0,0,8.104487182488587,7.029939847552628
1075,561562.9246301997,5604431.953208036,2973369.6468948773,79.79371851998789,0,0,4.135663885840061,1.8802513573214472
1076,561544.5061764066,5604431.8292681435,2973373.5216451073,18.82202142619519,0,0,0.5312925627679543,4.854955426127762
1077,561526.2971576236,5604428.963761356,2973378.428404505,19.075004114772714,0,0,-9.436433088923918,8.557603516325024
1078,561508.9047547732,5604426.951473625,2973381.384085596,17.756154694370522,0,0,-10.700515019743325,2.3434139478097173
1079,561499.3860769564,5604425.822110647,2973382.5023740404,9.650453728286625,0,0,-13.470869210942457,0.16660929928380186
1080,561490.6802168558,5604426.19860831,2973382.1524417447,8.721020765498787,0,0,-6.8799285787006115,9.242639780155494
1081,561483.2957970705,5604427.93127759,2973380.0939572835,7.859335638372933,0,0,-1.272372177513023,10.728625044011583
1082,561476.289732888,5604430.679327,2973376.9244685103,8.165927379846886,0,0,3.6738019583715236,8.212110730781001
1083,561448.5873804259,5604445.970166922,2973362.9750240603,34.580588744381124,0,0,12.72390135553987,7.480303818481114
1084,561447.2794786363,5604446.9187256275,2973362.0905024433,1.8419416930693884,0,0,16.287160507241417,7.054247417799232
1085,561398.8650008182,5604478.148160828,2973327.6557070436,67.11925520731569,0,0,10.280209425279661,3.127815241227425
1086,561366.7861419466,5604497.588163987,2973298.3240808873,47.616291353724094,0,0,0.8400486233347737,1.607625108763101
1087,561332.3007524404,5604514.506853505,2973269.889622177,47.79123964237248,0,0,-3.3478939068603633,5.083363727531897
1088,561322.2395034168,5604517.134674952,2973265.604423677,11.24709312028275,0,0,-5.334711765815645,11.495123534221127
1089,561312.1048748821,5604517.944767141,2973263.865701197,10.314557709932338,0,0,-9.695035193191622,10.067544210878998
1090,561294.3963204841,5604517.116882375,2973263.1924152677,17.740676593515712,0,0,-14.655585350957432,7.246772673705098
1091,561217.8100082151,5604513.092646429,2973272.4345452404,77.24684244901593,0,0,-7.6378526460729645,0.3311860319175968
1092,561187.6722689592,5604515.417261327,2973278.175555261,30.767618658802686,0,0,6.825357604980427,7.418510027085471
1093,561124.6429229514,5604514.0727257645,2973286.0541520678,63.53407370617337,0,0,-4.721875719592809,5.632705723798531
1094,561059.8015115376,5604514.067488747,2973296.8655206384,65.73655263187396,0,0,-0.9127342033890614,1.2174147842597227
1095,561033.0714109908,5604514.408485869,2973300.572107111,26.988022112808725,0,0,-1.1116042470471708,0.7355128308896806
1096,560939.9216987864,5604519.208906523,2973318.9484209046,95.06630228869233,0,0,4.943917967617249,2.2192123623465143
1097,560870.3363878793,5604520.3682522075,2973328.8966596904,70.30239705297907,0,0,-0.5689706422080344,1.9955934382480465
1098,560845.9954643105,5604520.986985961,2973332.488240655,24.61224990662278,0,0,0.4063017415285444,0.5016114948070192
1099,560836.2671279605,5604521.413440589,2973333.9296519514,9.843782718796211,0,0,2.0317392786220143,1.0539144607750617
1100,560826.662911393,5604523.080245651,2973333.888984682,9.747864833793942,0,0,6.155194088452478,7.335546453555479
1101,560814.506126199,5604525.105932344,2973334.291815542,12.33098153147533,0,0,7.2986890597694165,0.3852912256837024
1102,560802.1075798414,5604527.973813771,2973333.5971884537,12.744850036658168,0,0,8.630937177260456,3.5636296491764776
1103,560793.5567413705,5604530.19567759,2973332.7520091617,8.875125093125684,0,0,9.013957455311354,1.5418015674087018
1104,560785.1468858887,5604532.937933599,2973331.3366747014,8.958169951428477,0,0,11.162994288141846,3.4942124018374865
1105,560779.5422243931,5604534.587734906,2973330.583169522,5.890827182020579,0,0,10.185326804887923,1.657485528082241
1106,560735.6458584896,5604543.070605663,2973320.4308963916,45.84668674539941,0,0,-2.6174192404872207,5.464989006111583
1107,560712.8071240645,5604549.421650794,2973316.2602443523,24.069439188205084,0,0,6.647433650153685,4.60284706881767
1108,560455.0513724815,5604605.778297837,2973260.2410050775,269.7262581005713,0,0,0.1482985019021884,3.2070318972898924
1109,560449.7370308335,5604606.479251098,2973259.2897302173,5.4441240328962195,0,0,-5.510528382293567,4.819419854427333
1110,560307.6548573548,5604638.17591855,2973230.149983837,148.4626133648748,0,0,1.0777124043126747,5.062158675915884
1111,560263.0630653901,5604650.285062081,2973215.070656238,48.604993452382594,0,0,-0.8229607116228702,2.616598671357675
1112,560225.62091868,5604666.217487491,2973199.3937607473,43.60643968411276,0,0,7.567689597924804,7.858171697337062
1113,560187.2420581004,5604686.321790862,2973185.246405789,45.57705130585641,0,0,16.675058570591343,4.5964742589841165
1114,560144.5485620449,5604704.479551809,2973157.5014207703,54.05759041754284,0,0,-1.6648910782895496,4.606956915308128
1115,560125.9748855231,5604708.5354370875,2973142.3862002967,24.2878890580213,0,0,-21.40984746586158,10.722131339316949
1116,560106.5136245493,5604714.288075799,2973130.2156732096,23.6633738172369,0,0,-10.142256207995864,4.149216630631035
1117,560100.333129682,5604715.417972645,2973127.9908670005,6.6652041494743735,0,0,-9.001974831443677,6.107172034653856
1118,560090.6058434335,5604716.548320693,2973125.152494124,10.195790555672216,0,0,-11.769563070637947,3.7319474757981506
1119,560079.7780717384,5604716.849394679,2973123.849140069,10.91008786487818,0,0,-11.915577730450542,5.035521928812589
1120,559983.25138015,5604725.63403887,2973120.785639452,96.97400269458605,0,0,-2.268649265647784,3.607275952076432
1121,559952.0769655807,5604729.74888633,2973119.985168233,31.454997178938594,0,0,1.5895725475848599,2.3192377739974233
1122,559889.980117602,5604741.391460576,2973120.8921771897,63.185367999292566,0,0,8.229753445541709,3.0998803365477055
1123,559802.543891976,5604759.782885018,2973117.132255633,89.42860311351988,0,0,7.4920101250996,1.2593572312760846
1124,559784.9140727805,5604761.420734536,2973116.0890243934,17.736442916452358,0,0,-3.3828654529339794,6.570820475299401
1125,559772.0932767804,5604764.41938624,2973116.709084121,13.18139583588194,0,0,13.655609940034678,7.85657748301769
1126,559748.0138344837,5604765.9767880095,2973117.013438514,24.131673650868233,0,0,-2.4863588356145176,9.463646230642139
1127,559739.6910836672,5604766.3322462225,2973117.050334449,8.330419737581353,0,0,-4.801678818120549,1.2550301444772678
1128,559731.136216423,5604765.055936786,2973118.469546744,8.765208661624271,0,0,-13.690489825459762,10.931001407414422
1129,559700.6233929024,5604757.988983416,2973125.1985834334,32.03520194882688,0,0,-17.792926697029227,4.554698850647124
1130,559569.3653041872,5604749.4127304,2973172.3128693555,139.7211290640136,0,0,2.290276367960036,9.301801599344044
1131,559537.8169822575,5604745.031837795,2973180.5960733285,32.91048928009681,0,0,-8.20407128262574,4.167377106820183
1132,559509.1872439546,5604744.155023354,2973186.2711873613,29.199959557192557,0,0,-2.0547973664990007,6.151511459694559
1133,559481.0394574859,5604748.897682997,2973191.1558820396,28.9594707424215,0,0,13.81240712434903,11.31820764296622
1134,559452.4758459724,5604754.819426557,2973194.560362549,29.368987674381316,0,0,14.641294578059012,2.14849401790504
1135,559424.6053977036,5604759.074734482,2973194.7876733895,28.194346994742467,0,0,4.965534403974818,3.031533055875383
1136,559407.1298484743,5604759.782319141,2973193.323999179,17.551006783355618,0,0,-9.116286146714799,6.362337726066314
1137,559395.5948790715,5604759.727427485,2973192.8116036127,11.546474848816326,0,0,-11.25884754456658,2.5912908397216112
1138,559384.7033001772,5604761.466477058,2973191.17487367,11.150321481008852,0,0,-1.7936702573166527,9.344447367275
1139,559373.8825483612,5604765.202098066,2973188.7791837067,11.695420667118269,0,0,10.260426145883331,9.974286435673509
1140,559362.8503111113,5604770.085519563,2973185.135734896,12.60288790295819,0,0,12.695502906317278,4.830502585866739
1141,559342.5895880884,5604778.226618633,2973176.9338966105,23.324762436707722,0,0,6.430933665756658,1.985493336452422
1142,559301.0380554771,5604797.256198229,2973160.486498671,48.57130491301881,0,0,10.911792486306922,2.71552373866748
1143,559268.133378759,5604811.458228342,2973149.505066047,37.483426627355456,0,0,11.738521250319337,1.2610411552352827
1144,559230.9142953183,5604821.829984154,2973138.8165964126,40.0883633228374,0,0,1.9955915724408486,7.774137682279295
1145,559207.0941258608,5604827.7677468285,2973133.6766062197,25.081407411628103,0,0,2.790911963239585,1.5743175477689553
1146,559195.5335775239,5604830.823828756,2973131.409460901,12.1706968779415,0,0,4.929873827418041,0.8105410034686485
1147,559184.7519709598,5604833.765422577,2973129.210670417,11.389938274720583,0,0,5.267807300867413,0.4531757680642091
1148,559176.6315897215,5604833.871367888,2973128.612568626,8.143067089025065,0,0,-11.052346617812127,14.513348406342462
1149,559169.2124220019,5604833.875845752,2973128.0730576683,7.43875942462698,0,0,-12.098791594474884,0.7129053677908104
1150,559161.442556952,5604833.732059753,2973127.6623935928,7.782038440510091,0,0,-12.850103576903596,1.094752713009575
1151,559153.1609292121,5604832.221641454,2973127.7687523495,8.418909290654508,0,0,-23.75604643014885,9.275932114873289
1152,559078.4209894834,5604830.234873267,2973133.4608004917,74.98269967492183,0,0,-7.468389407527504,8.813402100485087
1153,559004.978429979,5604839.074480641,2973147.392002659,75.27301374932205,0,0,10.495129139254354,8.385854730314927
