Name,osm_id,code,fclass,ref,oneway,maxspeed,bridge,tunnel,len,vertex_index,vertex_part,vertex_part_index,distance,angle,y,x,id,id2,fid,z
Cut,,,,H04,,,F,F,"93.923779934498427","0","0","0","0.00000000000000","194.22147452052053","28.09545609","84.08157440"
Cut,,,,H04,,,F,F,"93.923779934498427","1","0","1","0.00085304331297","194.22147452052053","28.09462919","84.08136484"
Cut,,,,H04,,,F,F,"93.806923240937166","0","0","0","0.00000000000000","179.90092928657231","28.09462919","84.08136484"
Cut,,,,H04,,,F,F,"93.806923240937166","1","0","1","0.00084647293680","179.90092928657231","28.09378271","84.08136630"
Bridge,,,,H04,,,T,F,"42.765497671055975","0","0","0","0.00000000000000","68.89365963058290","28.02439210","84.10875190"
Bridge,,,,H04,,,T,F,"42.765497671055975","1","0","1","0.00042745893155","68.89365963058290","28.02454603","84.10915068"
Bridge,,,,H04,,,T,F,"46.228944343201114","0","0","0","0.00000000000000","106.77090658034334","28.02454603","84.10915068"
Bridge,,,,H04,,,T,F,"46.228944343201114","1","0","1","0.00046489980228","106.77090658034334","28.02441188","84.10959581"
Bridge,,,,H04,,,T,F,"101.457232640211174","0","0","0","0.00000000000000","77.44512441491626","27.98049094","84.24937891"
Bridge,,,,H04,,,T,F,"101.457232640211174","1","0","1","0.00102479505766","77.44512441491626","27.98071370","84.25037920"
Bridge,,,,H04,,,T,F,"107.049749373774659","0","0","0","0.00000000000000","260.88739252680671","27.98580845","84.30687141"
Bridge,,,,H04,,,T,F,"107.049749373774659","1","0","1","0.00108452964055","260.88739252680671","27.98563669","84.30580056"
Cut/Fill,,,,H04,,,F,F,"364.963333262871060","0","0","0","0.00000000000000","72.80403616245128","27.98620512","84.30925837"
Cut/Fill,,,,H04,,,F,F,"364.963333262871060","1","0","1","0.00366709782309","72.80403616245128","27.98728926","84.31276154"
Cut/Fill,,,,H04,,,F,F,"55.090696438656600","0","0","0","0.00000000000000","130.73397138021434","27.98620660","84.34937350"
Cut/Fill,,,,H04,,,F,F,"55.090696438656600","1","0","1","0.00053045178900","130.73397138021434","27.98586046","84.34977545"
Cut/Fill,,,,H04,,,F,F,"46.184815804591061","0","0","0","0.00000000000000","118.85375397570157","27.98586045","84.34977545"
Cut/Fill,,,,H04,,,F,F,"46.184815804591061","1","0","1","0.00045542956855","118.85375397570157","27.98564068","84.35017434"
Cut/Fill,,,,H04,,,F,F,"47.477319328280061","0","0","0","0.00000000000000","110.73099139485096","27.98564068","84.35017434"
Cut/Fill,,,,H04,,,F,F,"47.477319328280061","1","0","1","0.00047468226078","110.73099139485096","27.98547265","84.35061829"
Cut/Fill,,,,H04,,,F,F,"26.811201840701649","0","0","0","0.00000000000000","97.86232014604656","27.98547265","84.35061829"
Cut/Fill,,,,H04,,,F,F,"26.811201840701649","1","0","1","0.00027185726132","97.86232014604656","27.98543546","84.35088759"
Cut/Fill,,,,H04,,,F,F,"41.073850355394477","0","0","0","0.00000000000000","107.04667379959675","27.98543546","84.35088759"
Cut/Fill,,,,H04,,,F,F,"41.073850355394477","1","0","1","0.00041277888511","107.04667379959675","27.98531445","84.35128223"
Cut/Fill,,,,H04,,,F,F,"53.256838777667298","0","0","0","0.00000000000000","95.62052879043542","27.98531445","84.35128223"
Cut/Fill,,,,H04,,,F,F,"53.256838777667298","1","0","1","0.00054066728070","95.62052879043542","27.98526150","84.35182030"
Bridge,,,,H04,,,T,F,"260.086694583599410","0","0","0","0.00000000000000","304.83560861530435","27.94075975","84.45815263"
Bridge,,,,H04,,,T,F,"260.086694583599410","1","0","1","0.00253428879876","304.83560861530435","27.94220740","84.45607250"
Cut/Fill,,,,H04,,,F,F,"87.692724877707207","0","0","0","0.00000000000000","322.33083434620335","27.85974650","84.63449630"
Cut/Fill,,,,H04,,,F,F,"87.692724877707207","1","0","1","0.00082433122021","322.33083434620335","27.86039900","84.63399255"
Cut/Fill,,,,H04,,,F,F,"155.402850306762133","0","0","0","0.00000000000000","316.53897753259940","27.86039900","84.63399255"
Cut/Fill,,,,H04,,,F,F,"155.402850306762133","1","0","1","0.00147772101944","316.53897753259940","27.86147159","84.63297608"
Cut/Fill,,,,H04,,,F,F,"88.847731658132474","0","0","0","0.00000000000000","323.33630230277521","27.86147159","84.63297608"
Cut/Fill,,,,H04,,,F,F,"88.847731658132474","1","0","1","0.00083358825487","323.33630230277521","27.86214026","84.63247833"
Cut/Fill,,,,H04,,,F,F,"78.520228733858715","0","0","0","0.00000000000000","332.58161777854554","27.86214026","84.63247833"
Cut/Fill,,,,H04,,,F,F,"78.520228733858715","1","0","1","0.00072489215517","332.58161777854554","27.86278372","84.63214453"
Cut/Fill,,,,H04,,,F,F,"115.590091460703306","0","0","0","0.00000000000000","345.51589029503390","27.86278372","84.63214453"
Cut/Fill,,,,H04,,,F,F,"115.590091460703306","1","0","1","0.00104999474928","345.51589029503390","27.86380035","84.63188192"
Cut/Fill,,,,H04,,,F,F,"58.325583137591465","0","0","0","0.00000000000000","359.17614605860234","27.86380035","84.63188192"
Cut/Fill,,,,H04,,,F,F,"58.325583137591465","1","0","1","0.00052633361672","359.17614605860234","27.86432663","84.63187435"
Cut/Fill,,,,H04,,,F,F,"58.899191971410232","0","0","0","0.00000000000000","1.89872262256532","27.86432663","84.63187435"
Cut/Fill,,,,H04,,,F,F,"58.899191971410232","1","0","1","0.00053155964029","1.89872262256532","27.86485789","84.63189196"
Cut/Fill,,,,H04,,,F,F,"51.395926515682710","0","0","0","0.00000000000000","351.48856761628821","27.86485789","84.63189196"
