id,lat,lon,alt,x,y,z,length,grade,hz. angle
2190,27.9251599,84.4925424,356.8,540898.6334662501,5609793.591386021,2967181.008089295,37.739730742501095,-2.1197819493160317,2.512191815720669
2191,27.925076,84.4928872,356.4,540865.260163662,5609800.848431207,2967172.6232296913,35.16742670494675,-1.1374161759289854,2.3788349895595764
2192,27.9249545,84.4933526,355.5,540820.2246033091,5609810.755079311,2967160.3304575533,47.722695018205215,-1.885895169282971,0.13797383567250576
2193,27.9247726,84.4938739,355.5,540770.0941975852,5609825.114817142,2967142.5576988864,55.09201937866391,0.0,3.5782443514744164
2194,27.9247126,84.4940448,354.4,540753.5682653484,5609828.873927528,2967136.180177986,18.10828871058932,-6.074566280560611,3.169366577662916
2195,27.9246297,84.4943212,353.1,540726.810392559,5609834.641091802,2967127.4715180155,28.724287605841003,-4.525786741306695,0.6518863833185092
2196,27.9245405,84.4945652,353.0,540703.3579990885,5609841.48466641,2967118.709274564,25.954309530677254,-0.38529246898988234,4.10463528649297
2197,27.9244651,84.4949087,354.2,540670.2046527154,5609849.69428717,2967111.904173604,34.82601969545288,3.445699538717796,2.3594819248417433
2198,27.9244715,84.495163,357.5,540645.553747732,5609854.664134417,2967114.074909349,25.240415841120285,13.074269539663584,2.509582456270293
2199,27.9245127,84.4954309,358.4,540619.1937808677,5609855.845551924,2967118.521897176,26.75853697684869,3.363412584098493,8.832353935503242
2200,27.9245496,84.4958961,355.8,540573.2409550478,5609856.033278944,2967120.9096669275,46.01520277756699,-5.650306514062565,2.332136721164378
2201,27.9245307,84.4961151,354.8,540551.8083200781,5609858.20073823,2967118.5947058965,21.66598177041204,-4.615530515056749,5.540563955708944
2202,27.9244855,84.4963202,354.6,540531.9359285488,5609862.305355011,2967114.084709913,20.787012478469684,-0.9621392213389983,5.895627905490087
2203,27.9243242,84.4967068,359.6,540495.3138263162,5609878.720190154,2967100.666159256,42.316458813035226,11.815733500034252,12.472720492413677
2204,27.9240303,84.4972775,368.5,540441.659406601,5609907.182253787,2967076.1179786087,65.50953361383482,13.585808826641387,3.8016357055756993
2205,27.9237383,84.4977164,369.0,540400.1880841455,5609926.9142082175,2967047.821597791,53.94354251651538,0.9268950029503898,2.4996206099283964
2206,27.9235961,84.497915,367.7,540381.3434704219,5609935.022956111,2967033.3188102506,25.123735893050018,-5.174389690824725,2.1630111481339935
2207,27.9233027,84.4983201,372.3,540343.5354914281,5609958.1141071925,2967006.8055099375,51.6294453522078,8.909644426004501,8.132438958403666
2208,27.9228602,84.4988531,376.4,540293.9069525179,5609989.708095193,2966965.4896447556,71.8900039494708,5.703157288573424,1.0667891058012444
2209,27.9226635,84.4990704,375.0,540273.4948874338,5610000.732663876,2966945.614806158,30.548366976561017,-4.582896365865192,4.107699513895997
2210,27.9224123,84.4993467,375.8,540247.76453358,5610017.076324476,2966921.4450243763,38.901731357495706,2.0564637410305515,4.049791165911408
2211,27.9220971,84.4996793,378.1,540216.9683162802,5610038.590776689,2966891.724209207,47.90204075344223,4.801465582308691,2.5151182908010656
2212,27.9218265,84.4998543,376.3,540201.033027922,5610052.698760002,2966864.4412266426,34.6024528873464,-5.20194335892946,6.5810003364543235
2213,27.9215241,84.4999712,375.3,540191.0130897629,5610068.612457102,2966834.4256402105,35.42005568844571,-2.823259254011302,16.284324080965035
2214,27.9213124,84.5000084,374.6,540188.3691042993,5610079.332203619,2966813.4127318957,23.737016248205293,-2.9489805823969735,18.34100746119594
2215,27.9210831,84.5000037,373.9,540189.9156496294,5610090.5700532375,2966790.6800934626,25.405785101669842,-2.7552779699535312,21.691036345168612
2216,27.9208437,84.4999775,373.2,540193.6178162704,5610102.129163925,2966766.9605403966,26.644629390616608,-2.6271710885440442,9.923502405566378
