id,X,Y,Z,length,bridge,tunnel,grade,hz. angle
23,621045.653,3068161.978,1457.2,150.77436678108978,0,0,-6.300805768790332,44.182135630084865
24,620979.5707,3068284.993,1462.5,139.74137038904664,0,0,3.792720785007691,15.932198041817955
25,620935.3921,3068345.454,1445.5,76.78724646042444,0,0,-22.139093122399785,7.911242284567308
26,620973.8959,3068371.124,1445.4,46.27636021158259,0,0,-0.21609305386744715,92.46455179682624
27,621066.9467,3068267.863,1435.2,139.3747663733352,1,0,-7.318397917653106,81.6681693289635
28,621267.3414,3068148.56,1434.2,233.22144326171397,1,0,-0.4287770395442715,17.210243027989545
29,621305.8348,3068147.348,1437.4,38.64519100164168,0,0,8.28046107952761,28.96362025616565
30,621350.8874,3068111.646,1425.1,58.78485834607664,0,0,-20.92375544666273,36.59170296426906
31,621366.4717,3068100.028,1425.8,19.450921070618133,0,0,3.598801298193742,1.690814309101858
32,621396.5068,3068144.798,1426.4,53.914934220588776,0,0,1.1128641974138054,92.8476073537683
33,621430.5088,3068206.001,1424.7,70.03451444127056,0,0,-2.4273745788951375,4.801853120338621
34,621436.1758,3068280.239,1419.0,74.67185234735169,0,0,-7.633398423659436,24.68960239121381
35,621483.7786,3068368.644,1420.3,100.41494207936952,0,0,1.2946280434762532,23.9355697109593
36,621542.7154,3068419.647,1417.2,78.0029640670507,0,0,-3.9742079510403925,20.826781828575886
37,621547.249,3068464.983,1405.3,47.09051311008598,0,0,-25.270482766201404,43.416998565067864
38,621467.3443,3068389.045,1401.9,110.28554268849264,0,0,-3.082906351200849,139.25254533471985
39,621411.8077,3068321.608,1402.4,87.36310954028639,0,0,0.572323950728232,6.98546287659099
40,621401.6071,3068257.004,1400.7,65.4264400402165,0,0,-2.5983379180574167,30.499985636615772
41,621374.4055,3068245.104,1396.9,29.932875614789616,0,0,-12.695071629277082,57.39926055112815
42,621331.3363,3068249.071,1395.0,43.2932220750981,0,0,-4.388677739680076,28.890667472000406
43,621367.6051,3068280.239,1385.1,48.83523397557967,0,0,-20.272248526444333,134.06298746251508
44,621370.4386,3068320.475,1383.8,40.356590765975426,0,0,-3.2212830056397688,45.29728104464453
45,621410.9285,3068376.01,1379.5,68.86260398052346,0,0,-6.244318035397168,32.06710603757543
46,621435.6091,3068429.848,1379.5,59.22552034728885,0,0,0.0,11.467509674713146
47,621480.3784,3068476.317,1368.2,65.50838254341525,0,0,-17.24970081883941,19.30491664882844
48,621388.0063,3068457.616,1366.9,94.25509142434956,0,0,-1.3792358379317393,145.37775093613473
49,621340.9702,3068338.609,1360.2,128.1403556735859,0,0,-5.228641644375538,56.98917619060239
50,621344.4219,3068386.511,1352.5,48.639550130194536,0,0,-15.830738523257903,162.5556495372141
51,621327.9361,3068457.049,1351.5,72.44578004039748,0,0,-1.380342649968537,17.276237210956378
52,621417.4747,3068516.553,1346.5,107.62382127541261,0,0,-4.645811624923491,69.54824429734421
53,621344.9371,3068519.386,1339.9,72.89231305677112,0,0,-9.054452689489487,144.1568915124332
54,621297.1673,3068480.436,1336.0,61.75974653460867,0,0,-6.314792755528272,41.429310287600956
55,621258.0801,3068392.928,1327.3,96.23486513682377,0,0,-9.040382596921244,26.738391022480958
56,621218.0433,3068412.544,1324.4,44.67821404505034,0,0,-6.490859274445728,92.03362561387577
57,621223.5871,3068466.216,1316.6,54.51841250822553,0,0,-14.307093037280474,69.79467961445702
58,621265.5913,3068495.386,1312.0,51.345902637239234,0,0,-8.958845328904012,49.32459655155498
59,621315.752,3068594.616,1307.0,111.29999426993278,0,0,-4.492363214209732,28.405217504091638
60,621211.1959,3068764.343,1302.7,199.39338649057532,0,0,-2.1565409343219124,58.45068143574122
61,621263.3323,3068608.783,1293.9,164.30020634488915,0,0,-5.35604926845163,166.8946168730539
62,621191.9281,3068717.59,1278.3,131.07586744570892,0,0,-11.901504299761045,165.2539875586585
63,621129.0244,3068811.662,1274.4,113.23262187957677,0,0,-3.4442371246578793,0.49495817455802643
64,621159.3428,3068714.331,1265.6,102.32286616199606,0,0,-8.600228209077091,163.53199945481754
65,621140.6417,3068696.764,1264.8,25.670423257150034,0,0,-3.116426994545674,64.09275058922445
66,621101.8228,3068775.393,1258.0,87.95263860877286,0,0,-7.731433766583652,106.93353575671627
67,621062.4371,3068810.104,1249.5,53.18211057738527,0,0,-15.982818108791777,22.33454493826884
68,621028.4351,3068892.275,1242.5,89.20319077820724,0,0,-7.84725292776201,26.130401709088893
69,620978.404,3068944.516,1234.4,72.7862833795216,0,0,-11.128470398419658,21.28258535647895
70,620887.395,3069029.691,1226.4,124.90563920832656,0,0,-6.404834922350485,3.134405494584221
71,620847.8819,3069122.239,1217.7,101.00548190865489,0,0,-8.613393882787431,23.7766299512515
72,620833.7231,3069144.036,1210.6,26.944216938581658,0,0,-26.35073795681026,9.886852886538007
73,620803.3868,3069218.71,1206.7,80.69515086859434,0,0,-4.833004161985774,10.897331245382082
74,620749.8723,3069270.42,1196.3,75.13910972482222,0,0,-13.840994440960815,23.87303165688277
75,620689.1997,3069263.42,1186.6,61.84055619709404,0,0,-15.685499284781432,50.598834868287184
76,620580.5315,3069260.714,1175.3,109.28764855750762,0,0,-10.33968627667366,5.15485119855533
77,620413.9735,3069243.504,1152.9,168.93641248713809,0,0,-13.259426828248339,4.472831512793795
78,620245.957,3069266.839,1136.1,170.4591050581289,0,0,-9.855736362261876,13.806240554166584
79,620077.9405,3069360.182,1116.3,193.22137542527773,0,0,-10.24731345402154,21.147780788118922
80,619940.2603,3069483.861,1092.6,186.58516155647973,0,0,-12.701974692036806,12.87882070357166
81,619598.9767,3069483.277,1068.1,342.16236889076094,0,0,-7.160343225184383,42.031598782475
82,619440.2945,3069634.959,1058.0,219.7486739911336,0,0,-4.596159702154755,43.80596836464943
83,619234.941,3069524.115,1047.5,233.5951675402187,0,0,-4.4949560004027855,72.06684086008102
84,618937.4117,3069555.618,1022.2,300.26024273523876,0,0,-8.426023961590147,34.402988853208846
85,618727.3911,3069583.62,1012.9,212.08313093784275,0,0,-4.385072947044387,1.5503705579061895
86,618434.529,3069541.616,995.2,296.3879815924426,0,0,-5.971902067317581,15.756476704222354
87,618158.0018,3069499.612,984.8,279.8924585547512,0,0,-3.7157128326005586,0.47507127759607504
88,618043.6572,3069515.947,984.4,115.50618933264161,0,0,-0.34630178894399627,16.767235168142353
89,617957.3154,3069652.461,985.2,161.5290024213608,0,0,0.4952670963157482,49.55750728579592
90,617624.7827,3069596.455,979.2,337.26943028576363,0,0,-1.7789931316681398,67.24781672099823
91,617448.5988,3069442.44,973.2,234.08841672374763,0,0,-2.563134085818829,31.598859990462888
92,617302.7511,3069503.113,960.0,158.5149977897877,0,0,-8.327287754503223,63.74646903162847
93,617219.9096,3069346.764,957.6,176.9561638463736,0,0,-1.356268099303714,84.67055540354542
94,616824.9541,3069020.648,952.5,512.2182175950311,0,0,-0.9956693894929317,22.53653067131973
95,616529.7585,3068868.967,936.5,332.270323712946,0,0,-4.815356310250166,12.351037006338107
96,616133.0528,3068924.972,904.4,401.92335393395194,0,0,-7.986597366341399,35.2311961131541
97,615989.5387,3069020.648,904.2,172.48256107439025,0,0,-0.1159537513555782,25.6544106919356
98,615934.7,3069099.99,902.1,96.47199584193943,0,0,-2.176797506543434,21.658939696643372
99,615851.8585,3068986.812,905.1,140.28889409470696,0,0,2.1384444002921175,109.14644198553856
100,615734.0136,3069070.82,909.1,144.7783289031947,0,0,2.762844432798074,89.28135382738961
101,615403.2311,3069052.735,877.6,332.7707612324589,0,0,-9.46597588181598,38.613339358639756
102,615347.2256,3069108.74,879.3,79.22162618430842,0,0,2.145878697370964,48.129182959811104
103,615090.5337,3069108.74,882.9,256.7171430302187,0,0,1.4023216204054822,44.99974423944388
104,614839.6757,3069064.403,880.2,254.76027110409015,0,0,-1.0598198801950418,10.023028161738507
105,614711.3298,3068926.723,873.2,188.3545923165843,0,0,-3.7163946543095046,36.986495082676214
106,614419.6344,3068951.808,865.5,292.87327226317416,0,0,-2.629123491023405,51.924709288618914
107,613969.8402,3068990.312,862.8,451.4473063045368,0,0,-0.598076444868337,0.02238957228421615
108,613570.2176,3069236.503,845.0,469.70743118649415,0,0,-3.789593014323119,26.742713011631135
109,612893.4845,3069017.148,827.4,711.6137046604285,0,0,-2.473251974313575,49.59499577184991
110,612790.8077,3068851.465,825.8,194.9254774197242,0,0,-0.8208265133832738,40.253257774789496
111,612411.4944,3068861.711,808.3,379.85498558387314,1,0,-4.607021275000732,59.760039765802276
112,612287.1121,3068808.164,804.5,135.47205528189946,1,0,-2.8050065322273707,24.83933676168364
113,612063.0813,3068958.174,796.4,269.737667834402,0,0,-3.0029176366175134,57.098124858650586
114,612009.8136,3068988.191,790.6,61.417490605576674,0,0,-9.443563947031919,4.4042929572770895
115,611969.8883,3069011.529,788.6,46.28921930741203,0,0,-4.320660468948007,0.906272916000946
116,611931.8317,3069033.266,786.4,43.88213728328603,0,0,-5.013429464015621,0.5741115657495338
117,611877.7846,3069065.307,782.7,62.93969097016069,0,0,-5.878643417162754,0.9269840559563932
118,611862.4432,3069073.633,783.4,17.469139359428013,0,0,4.007066321914394,2.171611233435974
119,611836.3799,3069089.795,784.7,30.69520892397173,0,0,4.235188635529437,3.313960764333991
120,611795.2978,3069112.469,786.3,46.95113647639183,0,0,3.407798234669842,2.9081363637559177
121,611742.7655,3069142.851,781.7,60.859415600800006,0,0,-7.558403173262547,1.1477467260746748
122,611719.3356,3069156.843,777.8,27.567123136298584,0,0,-14.147286899389318,0.8021465986110291
123,611701.5733,3069167.885,776.0,20.99202384920965,0,0,-8.57468538016988,1.0222617520356285
124,611678.5249,3069177.924,774.0,25.219243913543803,0,0,-7.930451867852847,8.331208231528741
125,611659.7059,3069183.78,773.5,19.715412676302613,0,0,-2.536086909309214,6.251266879957216
126,611637.8213,3069188.433,772.8,22.384729754082034,0,0,-3.1271317889035264,5.281611429461272
127,611565.0768,3069197.131,772.3,73.26436708410806,0,0,-0.6824600005429599,5.184779705916318
128,611448.3601,3069206.123,769.7,117.09143488269837,0,0,-2.2204869234069737,2.4130021876088903
129,611330.0592,3069218.006,766.2,118.94771384862898,0,0,-2.9424693310659555,1.3305277363271366
130,611283.5702,3069223.942,766.2,46.866440199812736,0,0,0.0,1.5405376762020486
131,611230.5958,3069228.477,761.4,53.38439172975437,0,0,-8.991392136298776,2.383489205462664
132,611193.3557,3069232.326,758.7,37.5357143133503,0,0,-7.193149376245185,1.007916370975812
133,611173.2312,3069234.336,757.6,20.254520489206225,0,0,-5.4308864067466835,0.19724183026010275
134,611150.1498,3069237.262,756.7,23.283524259892534,0,0,-3.8653942159017953,1.5210899759574759
135,611117.2471,3069241.272,756.3,33.148571119833925,0,0,-1.2066885132214862,0.2761508335072818
136,611098.3615,3069244.746,756.9,19.211833940593397,0,0,3.1230750893190913,3.4743936185257156
137,611076.7362,3069250.2,758.7,22.374979689202025,0,0,8.044700039968005,3.732045779382159
138,611050.1066,3069258.357,759.3,27.857355315134363,0,0,2.153829727238826,2.8754564775338443
139,611034.7076,3069263.37,756.4,16.452032397413053,0,0,-17.6270015153628,1.001651353594063
140,611015.4363,3069272.37,752.6,21.606087190670458,0,0,-17.587636143766005,7.001140763201537
141,610987.2212,3069285.711,750.9,31.25642572344992,0,0,-5.438881640022686,0.27296532846715876
142,610954.6421,3069305.063,751.3,37.8953514405995,0,0,1.0555384362300277,5.404051510561686
143,610916.7922,3069330.407,755.7,45.76344901790469,0,0,9.614659940247545,3.095627507228541
144,610867.1848,3069361.562,764.1,59.178443370412715,0,0,14.194357812729665,1.6758511404978902
145,610827.9857,3069389.997,765.5,48.446657942729814,0,0,2.8897762187331013,3.8269981220921294
146,610799.872,3069409.578,764.1,34.28929408282729,0,0,-4.082907033951227,1.1001574369462135
147,610782.409,3069425.788,759.1,24.345851166028307,0,0,-20.537380130610902,8.012012346547953
148,610766.7332,3069442.812,758.0,23.168022825227222,0,0,-4.747923499118162,4.4919852943897425
149,610735.7496,3069479.789,759.5,48.26522555586912,0,0,3.1078275978710264,2.6788925650316253
150,610720.1813,3069498.022,762.9,24.215165782789406,0,0,14.040787622509198,0.5322909259678484
151,610651.435,3069557.43,760.4,90.89342235675764,0,0,-2.750474055413464,8.675188840008714
152,610637.6819,3069565.849,759.3,16.16283764097241,0,0,-6.805735629067689,9.359353187208404
153,610624.1222,3069573.594,755.4,16.0953561343414,0,0,-24.23059152868853,1.7389550996620058
154,610619.3912,3069576.621,753.5,5.9291727921249535,0,0,-32.04494229824996,2.87797556298405
155,610612.8491,3069579.288,751.8,7.266495813764375,0,0,-23.39504547404904,10.432911702982292
156,610599.7624,3069582.737,750.2,13.627814127356183,0,0,-11.740694325938179,7.414541229733592
157,610563.3393,3069592.325,752.1,37.71182782113384,0,0,5.038207134938208,0.016635043436177926
158,610519.2512,3069604.458,753.3,45.742871035848,0,0,2.623359602984933,0.6389121099405448
159,610490.5761,3069617.563,752.4,31.540646553547262,0,0,-2.853460846061057,9.174343237425404
160,610477.964,3069624.131,751.7,14.237053431358866,0,0,-4.916747720129331,2.9479433557141452
161,610466.2489,3069631.827,750.3,14.086588799658145,0,0,-9.938531037649557,5.792973918833119
162,610441.9085,3069649.714,748.4,30.2656544809966,0,0,-6.277742981546829,3.0088945109019605
163,610415.1994,3069675.46,746.8,37.132095804021795,0,0,-4.3089407299943625,7.6371363569910145
164,610403.8886,3069692.934,750.1,21.075219397188977,0,0,15.658199982678347,13.137154554719604
165,610387.757,3069717.912,751.6,29.772117871673178,0,0,5.038271064441748,0.05902290118611518
166,610360.0945,3069763.985,748.4,53.8347028898244,0,0,-5.9441212233473575,1.8748286926687985
167,610343.0582,3069790.883,748.1,31.840664592524384,0,0,-0.9421913890276936,1.3679589609275014
168,610323.3281,3069818.0,749.9,33.58345626959504,0,0,5.359781868638679,3.690507471175376
169,610303.7042,3069844.287,747.5,32.89169834792393,0,0,-7.296673995404866,0.702936175631625
170,610267.4153,3069883.755,746.5,53.624689157173044,0,0,-1.8648126743802973,5.854766089639362
171,610237.1876,3069915.952,747.1,44.16696340369283,0,0,1.358481438979471,0.5960788305399495
172,610205.9349,3069950.302,748.8,46.47089150525842,0,0,3.65820397443326,0.8961984463982324
173,610190.2132,3069967.115,749.6,23.032342909321798,0,0,3.473376560733155,0.7819662245570994
174,610178.7247,3069974.891,749.7,13.873060521865577,0,0,0.7208214787386745,12.828995333281036
175,610165.1241,3069980.708,749.8,14.792694459202005,0,0,0.6760093658103148,10.935657646626877
176,610152.3861,3069984.903,749.0,13.434830441762259,0,0,-5.954671355681195,4.928236608004094
177,610134.8887,3069984.423,748.3,17.517973820043643,0,0,-3.995895913482428,19.799623115600017
178,610069.153,3069966.783,742.9,68.27526531980291,0,0,-7.909160037249586,13.449900936746442
179,610047.5195,3069961.367,743.2,22.303169690583754,0,0,1.34510028916081,0.9660331446774509
180,610025.8031,3069960.75,744.4,21.758279296892436,0,0,5.515142000090597,12.427815483121535
181,610004.9239,3069960.239,747.1,21.05925244728661,0,0,12.820967917823353,0.22544932924651653
182,609983.466,3069963.747,748.7,21.801548945224365,0,0,7.338928091852406,10.686729383091302
183,609957.202,3069972.076,749.7,27.571179463286466,0,0,3.62697577494496,8.310434723118574
184,609901.1226,3069995.496,747.0,60.83325985315657,0,0,-4.43836152545086,5.071315907320351
185,609886.5039,3070000.517,745.2,15.561389099035898,0,0,-11.567090756129689,3.7107347249498015
186,609867.3519,3070004.189,744.0,19.53772473955225,0,0,-6.141963898031384,8.102194166924933
187,609850.303,3070006.451,743.0,17.22735136961753,0,0,-5.8047228418619135,3.295865196678515
188,609830.7369,3070005.765,741.6,19.62811415310301,0,0,-7.132626135550833,9.56570636878982
189,609809.8087,3070001.952,740.0,21.332803946954336,0,0,-7.500186117017464,8.317704563012292
190,609791.3276,3069994.659,739.6,19.87206346141029,0,0,-2.0128760195273143,11.209443506638381
191,609729.6708,3069963.127,731.6,69.71246667739842,0,0,-11.475709268789496,5.550574973499175
192,609710.8031,3069952.783,732.0,21.52088379432281,0,0,1.8586597270949297,1.6475231356781137
193,609696.1317,3069946.167,732.0,16.09414284635034,0,0,0.0,4.460476453406937
194,609672.3522,3069938.162,732.1,25.090927548641528,0,0,0.3985504314504186,5.667765619666414
195,609626.2044,3069921.997,731.1,48.90732736343,0,0,-2.0446833918545724,0.6997142130053063
196,609578.3656,3069905.275,730.2,50.68516616767483,0,0,-1.7756674546999212,0.03770497461775731
197,609555.0553,3069898.792,730.3,24.195234553329968,0,0,0.4133045281271974,3.7248432055071907
198,609537.2116,3069895.151,730.2,18.211658647350845,0,0,-0.5490988049814756,4.009315201624485
199,609528.7525,3069895.042,730.1,8.46039324213941,0,0,-1.1819781556009017,10.794613441051919
200,609517.2765,3069893.808,730.0,11.542587751330178,0,0,-0.8663568530245624,5.399116370360203
201,609500.5841,3069893.702,729.5,16.70022316503498,0,0,-2.9939719670743257,5.773527589983473
202,609478.7346,3069893.616,728.9,21.857905806607143,0,0,-2.7450022216614025,0.13831851077183024
203,609451.0952,3069895.949,728.6,27.739310037556198,0,0,-1.0814976998122343,5.050329273917766
204,609420.8034,3069898.281,727.4,30.405120806207766,0,0,-3.9467036084100786,0.422607629804916
205,609412.1035,3069898.635,727.0,8.716282235562973,0,0,-4.58911252744837,2.0721187446758966
206,609384.0312,3069898.67,726.6,28.075171456110468,0,0,-1.4247464191814172,2.258651678901715
207,609341.1299,3069896.423,725.8,42.967552300337005,0,0,-1.861870079096392,3.069621409817791
208,609308.6724,3069891.786,721.3,33.09442664939486,0,0,-13.597455691477537,5.132286879433928
209,609275.5553,3069891.422,716.6,33.45093135343435,0,0,-14.050430914287206,7.5007432818257875
210,609255.047,3069892.413,716.0,20.540994374426607,0,0,-2.920988093677775,3.3962187272309237
211,609238.322,3069893.747,716.4,16.782883572219777,0,0,2.383380652548205,1.7938161643718522
212,609218.1961,3069898.265,716.9,20.63284214100126,0,0,2.4233210169645405,8.092090980615112
213,609202.4273,3069902.923,716.6,16.445121387120377,0,0,-1.8242492283146718,3.8043984054378996
214,609182.7926,3069909.85,714.9,20.890063980023655,0,0,-8.137840083331906,2.97573016806247
215,609148.0413,3069924.577,709.8,38.086052311691866,0,0,-13.390728863842885,3.5338662022400404
216,609109.3914,3069941.928,705.6,42.5736065069509,0,0,-9.865267109363185,1.210228620501466
217,609086.0969,3069950.164,704.9,24.7175125416917,0,0,-2.8320001813262414,4.705069721665891
218,609035.2239,3069966.054,703.5,53.315234492650625,0,0,-2.6258911047141016,2.1255415081072346
219,608996.8128,3069976.604,707.9,40.07586684287835,0,0,10.979176114270068,1.9878594252710322
220,608975.4194,3069980.668,707.7,21.776906565431734,0,0,-0.9184040873711978,4.602110084738288
221,608951.4989,3069982.847,706.2,24.066332525966075,0,0,-6.232773516203989,5.551135671953807
222,608919.7102,3069981.72,705.7,31.812600910517087,0,0,-1.5717042482832722,7.235351326043302
223,608899.0308,3069983.12,705.0,20.738553092264638,0,0,-3.3753560187433784,5.903475425120703
224,608887.499,3069984.823,704.9,11.657299011309114,0,0,-0.8578316461043813,4.5276143217075235
225,608874.1091,3069990.31,703.4,14.548078602030401,0,0,-10.310639920454188,13.882513673141975
226,608780.4793,3070038.601,698.5,105.46359622643989,0,0,-4.646152962088675,4.999957193411752
227,608763.829,3070048.138,699.9,19.239201103203964,0,0,7.276809429300216,2.5202127880093186
228,608752.6275,3070053.701,700.3,12.513215863748565,0,0,3.1966203121197485,3.392955408027003
229,608735.1767,3070060.15,699.6,18.6174654999006,0,0,-3.7599102842632854,6.128413528257066
230,608722.6774,3070063.097,698.9,12.861077306690056,0,0,-5.442778884751128,7.015429476013073
231,608708.6025,3070064.722,698.4,14.17721534752837,0,0,-3.5267856750667828,6.680672985077151
232,608691.2243,3070063.048,698.7,17.46121734707014,0,0,1.7180932694272084,12.088041340808385
233,608581.3916,3070025.716,698.9,116.00405257270735,0,0,0.17240776987043505,13.27064660796805
234,608561.4089,3070020.894,693.5,21.253705166133894,0,0,-25.40733466371996,5.206221065712995
235,608528.4952,3070016.555,690.2,33.36208279903255,0,0,-9.891468766739136,6.056638850054786
236,608507.5775,3070015.958,691.0,20.941503821113187,0,0,3.8201650026365153,5.875172290199712
237,608487.1175,3070017.106,694.0,20.710613317779323,0,0,14.485326696841986,4.846271118375784
238,608452.4295,3070021.562,700.6,35.59035374934704,0,0,18.544350658838592,4.108623592962885
239,608434.8364,3070025.184,701.3,17.975707263073144,0,0,3.8941444125423477,4.313201275030543
240,608425.4911,3070026.053,701.4,9.386149002159588,0,0,1.0653996647295338,6.320755616569506
241,608383.6417,3070035.278,700.0,42.876950746961754,0,0,-3.265157562770904,7.11855637363223
242,608354.7043,3070040.605,701.1,29.444185296312916,0,0,3.7358819370620107,2.00046319142237
243,608315.0363,3070049.572,705.1,40.86511119523591,0,0,9.78830078520947,2.307067511193033
244,608284.3918,3070056.159,709.0,31.586135395944638,0,0,12.347189521959374,0.6066201928036922
245,608272.5213,3070059.367,707.8,12.354757555278727,0,0,-9.712857533876335,2.9918342687207162
246,608246.7288,3070068.081,699.1,28.581057577416274,0,0,-30.439741344191404,3.5446342968672075
247,608234.5359,3070073.17,696.0,13.57109912321517,0,0,-22.842659771728147,3.9868431100029453
248,608216.0997,3070082.913,692.3,21.178043333715546,0,0,-17.47092468221381,5.200769545301214
249,608183.2396,3070101.383,689.9,37.771511380981124,0,0,-6.353995146745533,1.484303274778577
250,608150.0614,3070123.474,690.6,39.86596588869238,0,0,1.7558837078085048,4.317354905620842
251,608135.62,3070133.054,692.8,17.469128025225928,0,0,12.593645182650604,0.09769303292687483
252,608123.6121,3070145.083,690.7,17.125901535731074,0,0,-12.262128189973058,11.49116994315288
253,608107.0829,3070161.038,685.4,23.57682077045261,0,0,-22.479706028228517,1.0629663047579514
254,608100.0045,3070168.689,682.5,10.81903635052292,0,0,-26.80460538299061,3.2389024284147925
255,608082.8139,3070186.966,681.1,25.13017026149326,0,0,-5.570992895918358,0.47176588098666006
256,608069.5806,3070200.424,680.8,18.876652057283387,0,0,-1.5892648711735717,1.2721338367678872
257,608059.5178,3070207.715,680.4,12.43296524708641,0,0,-3.2172534230618464,9.55712986944417
258,608049.5491,3070214.409,680.1,12.011436870478438,0,0,-2.4976195873558713,2.043770052059703
259,608038.7172,3070220.597,680.1,12.474830724735323,0,0,0.0,4.1431586779838945
260,608034.1257,3070223.57,679.8,5.478193246721491,0,0,-5.476258074313239,3.1848168929721896
261,608004.3,3070236.837,681.6,32.69289937410777,0,0,5.5057827065214,8.942743848356155
262,607986.8627,3070241.846,681.7,18.142753712996615,0,0,0.5511842445856907,7.953222474519017
263,607970.6871,3070244.673,681.9,16.42199635740741,0,0,1.2178787258695167,6.113698048985681
264,607947.0579,3070246.347,680.5,23.729757028650987,0,0,-5.899765422417247,5.861102327230504
265,607932.2942,3070246.737,680.9,14.774266062664827,0,0,2.7074102923514665,2.5391416401649405
266,607919.8557,3070249.552,680.3,12.767165200265367,0,0,-4.699555387499425,11.238811347540848
267,607901.6663,3070257.093,679.2,19.72133244364947,0,0,-5.577716430383099,9.766029021690334
268,607871.4857,3070270.379,674.8,33.26779842991009,0,0,-13.226002944770105,1.2418672985679156
269,607860.2515,3070274.147,673.5,11.920363821482217,0,0,-10.905707405147876,5.218210307027756
270,607846.0177,3070278.165,671.7,14.899174018802215,0,0,-12.081206634196098,2.7780578850938222
271,607826.9324,3070281.121,671.1,19.322179278889756,0,0,-3.10523979381325,6.959400838061961
272,607767.976,3070288.3,674.6,59.494916942230894,0,0,5.882855510830401,1.8616096165939078
273,607731.6826,3070293.797,674.3,36.70855339788929,0,0,-0.8172482220923419,1.6699510699608286
274,607708.8582,3070301.463,674.6,24.079260606581293,0,0,1.2458854318727413,9.953023299841004
275,607669.667,3070316.875,670.3,42.33166546972175,0,0,-10.1578805187235,2.9017250574455264
276,607654.6557,3070322.982,667.6,16.429381506571524,0,0,-16.433972264384813,0.6705020446663419
277,607641.5071,3070324.716,666.9,13.280905012816634,0,0,-5.270725145044829,14.62515962648336
278,607614.1219,3070324.119,665.0,27.457523341356012,0,0,-6.91977924002429,8.761508129472102
279,607586.9571,3070323.125,662.6,27.28872285471425,0,0,-8.794841784196457,0.8467462091482306
280,607561.4607,3070323.01,662.6,25.496659348967043,0,0,0.0,1.8371744507620014
281,607537.39,3070322.232,661.7,24.10008054948847,0,0,-3.7344273524392015,1.5928109153970702
282,607521.7877,3070319.356,661.8,15.865470093543726,0,0,0.6302996344281215,8.592957095583676
283,607510.2807,3070313.857,663.0,12.809763854300083,0,0,9.367854190358239,15.098148361674735
284,607503.9273,3070309.812,663.6,7.555641373151203,0,0,7.941086274053569,6.941217505471803
285,607498.5134,3070304.333,664.1,7.718792276464441,0,0,6.477697314443378,12.858855355103127
286,607492.1256,3070294.148,665.1,12.063921992514251,0,0,8.289178267403479,12.562583161794777
287,607489.2737,3070286.62,665.4,8.055688524827678,0,0,3.72407645945288,11.346358351521157
288,607487.3408,3070281.083,665.0,5.878305147759785,0,0,-6.804682471314317,1.5051623889940142
289,607485.0893,3070266.989,664.8,14.274105514925054,0,0,-1.4011385847675344,10.167234837297208
290,607484.0448,3070221.198,664.8,45.80291105670402,0,0,0.0,7.769545306897704
291,607484.6652,3070173.328,665.3,47.87663100225553,0,0,1.0443508441027196,2.0492167343737338
292,607483.9246,3070152.265,664.9,21.079811606451347,0,0,-1.8975501653798448,2.756275270672964
293,607483.1107,3070139.502,664.8,12.789315940149216,0,0,-0.7819026480227528,1.6350689219045287
294,607481.2162,3070129.622,664.4,10.067945681595212,0,0,-3.973005145738921,7.205939240009607
