id,X,Y,Z,length,bridge,tunnel,grade,hz. angle,speed,time
1071,527164.1557,3096027.007,341.136,8.679840150723571,0,0,-5.610702403999559,9.346410949398656,54.47668794259097,0.5735925902017804
1072,527171.4666,3096034.814,340.724,10.70365600174938,0,0,-3.8491521021667574,1.5549233095613182,80.0,0.48166452007872207
1073,527191.4449,3096056.81,335.546,30.162363483329397,0,0,-17.167089717163094,0.8725736779506429,80.0,1.357306356749823
1074,527209.7655,3096081.018,332.264,30.535932479032585,0,0,-10.747993375520982,5.129502199538529,80.0,1.3741169615564663
1075,527233.0918,3096118.856,331.265,44.46153974720824,0,0,-2.2468857481768865,5.4654896277722775,80.0,2.000769288624371
1076,527275.0118,3096181.757,340.146,76.10975208212584,0,0,11.668675507465892,2.0283132236421393,80.0,3.4249388436956627
1077,527320.3888,3096238.217,351.058,73.25213630327684,0,0,14.896493878106655,5.107662429270146,80.0,3.296346133647458
1078,527345.9553,3096268.182,350.045,39.4027069659539,0,0,-2.570889357615111,1.6823108554151756,80.0,1.7731218134679252
1079,527365.9326,3096294.655,345.629,33.45763440941442,0,0,-13.198781318375003,3.431939334858572,80.0,1.505593548423649
1080,527368.0316,3096301.64,344.919,7.328036981680389,0,0,-9.688815732985377,20.313692451939943,35.645772728360264,0.7400858815738444
1081,527396.4202,3096388.446,344.915,91.33013884770101,0,0,-0.004379715229199988,1.3839767262602907,80.0,4.109856248146546
1082,527429.3673,3096481.866,343.768,99.06625766321972,0,0,-1.1578109712181994,1.317025902756909,80.0,4.457981594844887
1083,527456.2038,3096567.349,344.621,89.60060619354076,0,0,0.9520024877482367,1.9974429548515875,80.0,4.032027278709334
1084,527464.5477,3096587.868,345.003,22.153915053634897,0,0,1.7243001928786779,4.699615477999334,80.0,0.9969261774135705
1085,527466.7284,3096593.502,345.191,6.044232994433292,0,0,3.1104029274373644,0.9692922694159027,80.0,0.27199048474949816
1086,527470.2907,3096597.133,345.438,5.092656604397264,0,0,4.850120854147941,23.29334780979964,25.760657220139148,0.7116885108621123
1087,527474.8737,3096601.797,345.622,6.5414555718642164,0,0,2.8128296214597492,0.045314657372491685,80.0,0.2943655007338898
1088,527481.2101,3096605.347,346.162,7.283135654534678,0,0,7.414388878830576,16.24192608272503,34.895516038697195,0.7513655429897956
1089,527488.3271,3096607.313,346.812,7.412107999727282,0,0,8.769435092202514,13.817667757989426,39.27898950888051,0.6793349099010141
1090,527567.4668,3096617.344,350.117,79.84131826378086,0,0,4.139460710156239,8.21853061709085,51.888431555408026,5.539360838893079
1091,527585.7818,3096621.729,350.232,18.832967769207084,0,0,0.6106313216764502,6.240623962223407,80.0,0.8474835496143187
1092,527603.6099,3096628.297,348.411,19.086534903201336,0,0,-9.540757446206722,6.759784802146954,80.0,0.8588940706440601
1093,527620.715,3096632.702,346.493,17.76702549696576,0,0,-10.795279155351924,5.782822354596456,80.0,0.7995161473634592
1094,527630.0746,3096634.684,345.243,9.648468073271623,0,0,-12.955424534831335,2.4849458500690593,80.0,0.43418106329722306
1095,527638.7798,3096634.627,344.628,8.727083191962773,0,0,-7.047028044448972,12.331547789689724,49.82412119509519,0.6305680609607782
1096,527646.3098,3096632.361,344.536,7.864103254640299,0,0,-1.1698727371833393,16.37294032159409,39.92094214247346,0.709170931278802
1097,527653.5677,3096628.621,344.758,8.167863638137218,0,0,2.7179689798373006,10.51398017979423,48.73314161946617,0.6033739693389397
1098,527682.7146,3096610.515,349.235,34.60364929591337,0,0,12.937941780980765,4.586396164814701,72.54675419916623,1.7171428114246337
1099,527684.1141,3096609.355,349.519,1.8397978830587132,0,0,15.436478246612298,7.805756984370061,25.30433996179765,0.26174452244202473
1100,527735.5278,3096566.723,356.392,67.14234208509698,0,0,10.236461503367085,0.011133840918300846,80.0,3.0214053938293643
1101,527769.4808,3096533.303,356.83,47.64340933460528,0,0,0.9193296745912168,4.881368134800877,80.0,2.1439534200572377
1102,527805.5735,3096501.972,355.237,47.82104351933846,0,0,-3.3311694659188356,3.586455253630597,80.0,2.151946958370231
1103,527815.863,3096497.452,354.622,11.25532919328655,0,0,-5.464078299609729,17.24522064576007,46.54933608747617,0.8704567777226158
1104,527826.0371,3096496.035,353.555,10.32756935627199,0,0,-10.331569444769812,15.78617856828688,47.317098364654555,0.785746611004189
1105,527843.5837,3096496.696,351.045,17.737536259578167,0,0,-14.150781502389348,10.086253513015945,60.48942058533411,1.055641299198745
1106,527919.4003,3096510.5,345.086,77.29305876055854,0,0,-7.709618555089179,8.16148886092911,80.0,3.4781876442251347
1107,527949.6247,3096515.966,347.186,30.786385162341972,0,0,6.82119706138379,0.06787682237685537,80.0,1.3853873323053887
1108,528012.2184,3096526.649,344.199,63.56901712068701,0,0,-4.698829925794022,0.565518256659463,80.0,2.8606057704309156
1109,528076.745,3096539.386,343.581,65.77457868014781,0,0,-0.9395727230808104,1.4806813081890848,80.0,2.9598560406066516
1110,528103.3814,3096543.814,343.297,27.00343765072177,0,0,-1.0517179467052071,1.727689372890152,80.0,1.2151546942824798
1111,528196.5574,3096562.38,347.978,95.12294724734689,0,0,4.920999753958467,1.830549284399914,80.0,4.28053262613061
1112,528265.9256,3096574.044,347.58,70.34311957281537,0,0,-0.5657980516318112,1.7242279181364968,80.0,3.1654403807766913
1113,528290.2118,3096578.123,347.704,24.626675119545116,0,0,0.5035190475291171,0.010628810391745118,80.0,1.1082003803795302
